target_id	length	eff_length	est_counts	tpm
ENST00000621778.1	588	305.708	1	0.246585
ENST00000557828.1	440	157.624	0	0
ENST00000557800.1	755	308.654	72.4012	17.6827
ENST00000561571.5	554	404.462	10.6885	1.99211
ENST00000569258.1	409	127.127	0	0
ENST00000566268.5	468	185.406	0	0
ENST00000564562.1	557	273.71	0	0
ENST00000562634.2	2182	1886.82	0	0
ENST00000562681.1	698	405.601	0	0
ENST00000611634.1	585	301.541	0	0
ENST00000562658.5	353	72.7198	49	50.7946
ENST00000563041.5	630	344.572	0	0
ENST00000561834.1	546	262.764	0	0
ENST00000568391.1	781	461.783	79	12.8962
ENST00000568984.1	393	111.838	0	0
ENST00000570175.1	3148	3242.95	8	0.185962
ENST00000567598.1	2676	2475.24	34	1.03546
ENST00000562573.1	723	430.478	0	0
ENST00000565181.1	2325	3126.77	72	1.73585
ENST00000568345.1	1135	696.551	118.594	12.8346
ENST00000566291.1	2155	1882.07	294.116	11.7803
ENST00000565305.5	445	162.545	22.222	10.3059
ENST00000565543.1	438	155.624	6.43477	3.11695
ENST00000563464.1	2441	2838.24	8	0.212479
ENST00000563592.5	2730	3965.44	34.0448	0.647193
ENST00000566745.1	765	386.855	6	1.16917
ENST00000560337.1	531	247.889	0	0
ENST00000558742.1	341	60.8912	0	0
ENST00000557981.1	298	26.8017	0	0
ENST00000628401.1	2283	2080	356	12.9021
ENST00000620960.1	1664	1368.82	0	0
ENST00000615095.1	1224	928.822	0	0
ENST00000562031.1	519	236.082	0	0
ENST00000562667.1	316	38.3309	0	0
ENST00000569137.1	399	117.55	0	0
ENST00000565689.5	735	596.861	3	0.378898
ENST00000568229.5	765	600.996	0	0
ENST00000568087.5	565	281.627	0	0
ENST00000567644.5	640	528.506	3	0.427903
ENST00000564194.5	2301	1877	2.18245	0.0876505
ENST00000567257.5	2358	1991.64	0	0
ENST00000565756.5	885	590.193	0	0
ENST00000566675.5	574	290.57	0	0
ENST00000562965.1	1183	1107.51	270.655	18.4223
ENST00000562739.5	568	284.627	0	0
ENST00000562130.5	533	249.889	0	0
ENST00000565416.1	588	304.511	0	0
ENST00000564963.1	538	254.814	0	0
ENST00000563727.1	2924	3857.06	30.9285	0.604473
ENST00000514871.1	2566	3695.45	58.9697	1.20292
ENST00000561647.1	554	270.737	0	0
ENST00000560148.5	1346	1630.14	22.2954	1.03102
ENST00000558645.5	589	303.968	5.81046	1.44098
ENST00000561332.1	820	571.3	15.1483	1.99882
ENST00000559243.1	526	242.987	0	0
ENST00000623096.1	5025	4729.82	0	0
ENST00000562561.1	382	101.179	1	0.745048
ENST00000611006.1	612	327.876	15	3.44871
ENST00000568496.2	4946	6495.34	888.134	10.3074
ENST00000611178.1	834	539.248	0	0
ENST00000619758.1	199	83.9278	0	0
ENST00000564137.5	561	277.683	0	0
ENST00000499217.6	1333	1133.12	1085.72	72.2298
ENST00000567286.5	574	428.914	62.5548	10.9942
ENST00000564621.1	1612	1918.05	290.927	11.434
ENST00000568853.1	376	95.3767	0	0
ENST00000562869.1	361	80.6653	53	49.5294
ENST00000617850.1	479	196.406	0	0
ENST00000565737.1	498	215.261	3	1.05058
ENST00000488000.6	4565	6583.69	2	0.0229
ENST00000564823.1	5356	7006.69	0	0
ENST00000563568.1	206	86.7388	0	0
ENST00000563803.1	720	427.478	0	0
ENST00000567079.1	634	347.789	0	0
ENST00000617892.1	418	135.841	2	1.10987
ENST00000563278.1	1430	1610.88	145	6.78546
ENST00000617588.1	984	1192.29	56	3.54063
ENST00000566032.5	583	299.57	1876.63	472.23
ENST00000565138.5	674	346.681	39.5315	8.5958
ENST00000567875.5	652	362.796	0	0
ENST00000568707.1	789	509.668	295.84	43.7565
ENST00000566036.1	560	457.511	367.31	60.5209
ENST00000564683.1	572	288.57	6	1.56738
ENST00000621523.1	1217	1538.72	51	2.49853
ENST00000614810.1	423	140.772	0	0
ENST00000569467.1	563	279.683	0	0
ENST00000435356.2	2205	2539.77	309.554	9.1879
ENST00000501931.1	3188	3797.9	63.3093	1.2566
ENST00000565686.1	553	510.154	508.301	75.1093
ENST00000623240.1	1597	1263.88	169.959	10.1371
ENST00000569596.1	594	484.602	16.4898	2.56509
ENST00000561777.1	2905	2609.82	0	0
ENST00000558424.1	2354	2058.82	0	0
ENST00000559539.1	758	463.8	0	0
ENST00000602530.1	724	431.437	0	0
ENST00000560446.1	264	42.0597	5	8.96145
ENST00000624777.1	1514	1352.61	15.2018	0.847224
ENST00000602975.1	672	380.65	21	4.1588
ENST00000623172.1	1332	1091.57	2	0.138118
ENST00000561283.2	3814	3518.82	0	0
ENST00000560590.5	875	580.248	0	0
ENST00000561123.2	926	924.204	2	0.163131
ENST00000558691.1	1720	1424.82	0	0
ENST00000558887.2	1124	828.822	0	0
ENST00000560265.1	335	55.0618	0	0
ENST00000557799.1	663	372.158	0	0
ENST00000624158.1	461	178.46	0	0
ENST00000559749.1	742	448.457	0	0
ENST00000560453.1	368	87.5716	0	0
ENST00000565869.1	353	72.7198	1.74747	1.81147
ENST00000569892.1	571	287.627	28.2382	7.40083
ENST00000562716.1	483	200.386	0	0
ENST00000566715.1	1931	1775.59	56.3499	2.39235
ENST00000559954.1	388	106.991	21.0815	14.8534
ENST00000558971.1	383	102.128	0	0
ENST00000558192.1	369	88.5627	4	3.40473
ENST00000560057.1	449	166.512	0	0
ENST00000615692.1	224	95.1517	1	0.792241
ENST00000624293.1	2550	2254.82	0	0
ENST00000560094.1	325	45.7825	2	3.2931
ENST00000623556.1	1266	970.822	0	0
ENST00000567141.1	2154	1692.35	114.444	5.09772
ENST00000624172.1	122	43.38	1	1.73774
ENST00000559120.1	1980	2400.55	166.611	5.23198
ENST00000624440.1	683	374.351	14	2.81918
ENST00000316148.4	1900	1903.49	174.947	6.92835
ENST00000560872.1	573	289.57	0	0
ENST00000559225.1	528	244.963	0	0
ENST00000560533.5	612	327.876	0	0
ENST00000560732.1	546	262.764	5.29256	1.51836
ENST00000559979.5	558	274.71	1.70744	0.468538
ENST00000560452.5	576	292.57	0	0
ENST00000557790.5	594	310.48	0	0
ENST00000558297.1	565	281.627	0	0
ENST00000560760.1	539	255.789	0	0
ENST00000567415.1	758	404.859	17	3.16533
ENST00000624650.1	2260	1887.35	735.246	29.3666
ENST00000618835.1	2261	2072.01	1357.8	49.3987
ENST00000618735.1	490	207.346	0	0
ENST00000560255.2	4223	6589.46	562.294	6.43262
ENST00000625155.1	702	409.601	0	0
ENST00000623252.1	701	408.601	0	0
ENST00000623627.1	1551	1228.96	296.345	18.1775
ENST00000568836.1	556	272.737	135.627	37.4864
ENST00000560778.2	6890	7769.87	15.0216	0.145739
ENST00000558913.5	2878	2764.86	24.1186	0.657585
ENST00000558244.1	432	149.7	0	0
ENST00000561432.1	569	285.627	0	0
ENST00000558578.1	467	184.406	0	0
ENST00000559267.1	436	153.655	0	0
ENST00000559008.2	6878	7120.49	175.33	1.85618
ENST00000548231.1	1891	1481.7	11	0.559637
ENST00000558208.1	2520	2145.04	288.889	10.1524
ENST00000603875.1	538	254.814	0	0
ENST00000607458.1	492	209.346	33.3563	12.0112
ENST00000560873.1	683	333.864	69	15.5795
ENST00000560560.4	535	251.865	0	0
ENST00000561295.4	459	176.478	1	0.427154
ENST00000558261.2	638	351.308	0	0
ENST00000563737.1	2455	2082.45	153.278	5.54855
ENST00000620635.1	389	107.981	92	64.2267
ENST00000625077.1	2536	2240.82	0	0
ENST00000607019.1	476	193.406	6	2.3386
ENST00000559781.5	769	590.492	38.4444	4.90787
ENST00000560973.1	273	26.7188	0	0
ENST00000560851.1	744	578.813	13.5556	1.76545
ENST00000559277.1	479	196.406	24	9.2115
ENST00000621471.1	543	259.764	6	1.74119
ENST00000620493.1	626	341.18	0	0
ENST00000612811.1	458	175.478	0	0
ENST00000619665.1	545	261.764	0	0
ENST00000558086.1	658	367.588	0	0
ENST00000559698.2	290	23.707	0	0
ENST00000559211.1	564	365.726	3	0.618358
ENST00000558141.5	518	235.082	0	0
ENST00000558153.1	684	389.255	4	0.774639
ENST00000559428.1	476	193.406	0	0
ENST00000560054.5	569	299.924	3.34571	0.840914
ENST00000560097.1	566	282.627	0	0
ENST00000559299.1	526	310.546	9.23206	2.24102
ENST00000558082.1	2568	2036.27	43	1.59187
ENST00000559788.1	531	247.889	0	0
ENST00000557838.1	292	24.3853	0	0
ENST00000613086.1	785	563.705	215.115	28.7668
ENST00000621893.1	421	138.8	15	8.14657
ENST00000560650.1	2138	2631.9	7	0.200495
ENST00000618020.1	2994	3072.58	892.998	21.9089
ENST00000559535.5	436	153.655	0	0
ENST00000440089.1	1362	1769.12	2	0.0852209
ENST00000440479.1	2569	3151.09	186.208	4.45464
ENST00000624471.1	737	443.715	0	0
ENST00000558342.1	1091	927.603	41.7365	3.39179
ENST00000544685.2	594	375.053	84.5173	16.9874
ENST00000558687.1	558	274.71	0	0
ENST00000561107.5	790	387.039	228.419	44.4888
ENST00000558174.5	725	311.869	93.24	22.5374
ENST00000559366.1	674	303.119	0	0
ENST00000607520.1	4325	4235.12	701.204	12.4811
ENST00000566841.1	754	630.807	383.7	45.8532
ENST00000570202.1	421	138.8	2	1.08621
ENST00000616598.1	688	405.29	48.7711	9.07132
ENST00000560450.1	454	171.512	64.5668	28.3784
ENST00000568441.1	499	216.261	9.07098	3.16191
ENST00000565513.1	396	114.713	66	43.3716
ENST00000568634.1	418	135.841	0	0
ENST00000561498.1	369	88.5627	237.378	202.052
ENST00000565495.1	290	23.707	9.84954	31.3194
ENST00000616099.1	408	126.165	0	0
ENST00000623634.1	3350	4158.33	126.107	2.2861
ENST00000558110.1	546	344.612	3.18234	0.696131
ENST00000559866.1	1212	1836.05	40.6353	1.66837
ENST00000559065.1	546	344.612	3.18234	0.696131
ENST00000560239.1	492	209.346	102.726	36.9903
ENST00000618330.1	598	300.434	15.3687	3.85622
ENST00000542197.1	1018	852.653	50.2079	4.43888
ENST00000621980.1	1223	1001.22	82.527	6.21354
ENST00000527801.1	845	1071.89	10	0.703272
ENST00000558044.1	487	204.366	195.583	72.1433
ENST00000559666.1	429	146.73	2.0717	1.06435
ENST00000561409.1	953	701.343	1	0.107484
ENST00000558980.1	660	369.302	0	0
ENST00000560712.1	568	284.627	0	0
ENST00000558757.1	746	463.914	12.3398	2.00515
ENST00000561417.1	569	285.627	1	0.263921
ENST00000558375.1	964	777.011	17	1.64929
ENST00000558637.1	494	211.346	0	0
ENST00000557908.2	855	775.397	4	0.388875
ENST00000562495.1	339	58.9636	0	0
ENST00000563990.6	852	557.248	0	0
ENST00000567981.1	397	115.678	0	0
ENST00000570008.5	628	343.045	0	0
ENST00000567231.1	646	357.954	1	0.210594
ENST00000564487.1	1642	1408.31	18	0.963495
ENST00000566878.1	865	498.883	1	0.151104
ENST00000563472.1	478	195.406	0	0
ENST00000558699.1	499	216.261	0	0
ENST00000614907.1	1713	1417.82	0	0
ENST00000560696.1	351	70.7414	0	0
ENST00000558587.1	499	216.261	0	0
ENST00000560803.1	509	226.196	0	0
ENST00000560439.1	448	165.529	0	0
ENST00000560153.2	1966	1670.82	0	0
ENST00000569588.1	2663	2367.82	0	0
ENST00000561140.1	598	349.147	2192	473.266
ENST00000606219.1	671	456.133	122.033	20.1679
ENST00000623274.1	517	234.105	0	0
ENST00000606927.1	3844	3526.3	107.69	2.30212
ENST00000506090.5	1840	1411.39	19	1.0148
ENST00000560368.1	622	337.314	0	0
ENST00000558835.1	189	78.7663	0	0
ENST00000561358.1	571	287.627	0	0
ENST00000565938.1	597	313.449	0	0
ENST00000565547.1	450	167.512	7	3.15011
ENST00000570120.1	460	177.46	0	0
ENST00000569473.1	1109	1117.9	27	1.82068
ENST00000562356.1	612	327.876	0	0
ENST00000624115.1	1537	2246.59	1	0.0335545
ENST00000536780.6	4778	4482.82	0	0
ENST00000560008.5	571	287.627	0	0
ENST00000561327.5	957	661.955	0	0
ENST00000560663.5	576	292.57	0	0
ENST00000560596.5	606	322.166	0	0
ENST00000558692.5	551	267.737	0	0
ENST00000538734.6	1877	1581.82	0	0
ENST00000559235.5	561	277.683	0	0
ENST00000558754.5	786	491.345	0	0
ENST00000558982.5	569	285.627	0	0
ENST00000561037.5	779	484.345	0	0
ENST00000546186.2	2718	3069.9	16	0.392889
ENST00000561108.5	806	511.248	0	0
ENST00000561201.5	1123	827.822	0	0
ENST00000559967.1	725	432.437	0	0
ENST00000559227.1	836	541.248	0	0
ENST00000567484.1	1456	1186.45	23	1.46134
ENST00000559041.1	501	218.24	81.6703	28.2101
ENST00000560477.1	459	176.478	35.6332	15.2209
ENST00000557964.1	449	166.512	0	0
ENST00000624460.1	586	312.446	433.259	104.531
ENST00000614119.1	1049	616.064	2	0.244725
ENST00000620791.1	2133	2092.19	776.104	27.9636
ENST00000558334.1	1168	1404.23	98.7822	5.30293
ENST00000561101.2	355	74.7198	104	104.923
ENST00000610689.1	413	130.96	0	0
ENST00000624044.1	1851	1555.82	0	0
ENST00000560578.1	458	175.478	0	0
ENST00000558389.1	474	191.406	18	7.0891
ENST00000559839.1	807	550.521	6	0.821583
ENST00000559531.1	657	400.492	24.4488	4.60191
ENST00000558105.1	502	219.196	254.948	87.6785
ENST00000621212.1	473	190.406	0	0
ENST00000500496.2	1295	1156.31	94.5825	6.16608
ENST00000559473.1	418	135.841	28.3882	15.7536
ENST00000558221.1	402	120.337	11	6.89079
ENST00000560522.1	795	498.112	4	0.605351
ENST00000448987.1	367	86.5803	7	6.09471
ENST00000438890.1	224	95.1517	0	0
ENST00000553321.1	1858	2204.34	262.22	8.96729
ENST00000556200.1	581	316.594	44.1809	10.5198
ENST00000554388.1	1525	1125.8	11.8191	0.791408
ENST00000556904.5	563	477.103	3.52967	0.557694
ENST00000557804.1	2159	2367.1	48.0272	1.52949
ENST00000417221.8	508	335.2	176.964	39.7974
ENST00000501381.3	1621	1475.91	208.261	10.637
ENST00000620171.1	435	152.655	15	7.4072
ENST00000555947.5	565	281.627	46.2862	12.3894
ENST00000554333.1	2140	1778.16	151.959	6.44211
ENST00000553410.1	431	148.715	1	0.506897
ENST00000555396.1	592	308.511	6.0279	1.47289
ENST00000561674.1	1304	1137.39	107.149	7.10152
ENST00000557683.1	539	420.186	1	0.179404
ENST00000554440.1	480	197.406	0	0
ENST00000624458.1	1749	1453.82	0	0
ENST00000556865.1	1245	949.822	0	0
ENST00000557075.5	1541	1245.82	0	0
ENST00000554542.1	428	145.744	0	0
ENST00000555864.1	414	131.908	0	0
ENST00000625146.1	1980	1684.82	0	0
ENST00000620192.1	3815	3519.82	0	0
ENST00000568297.1	374	93.4433	0	0
ENST00000607766.1	446	163.529	0	0
ENST00000619490.1	361	80.6653	0	0
ENST00000554000.2	240	89.9754	1	0.837819
ENST00000562894.1	1736	1301.58	199.311	11.5434
ENST00000555325.1	464	181.424	30	12.4652
ENST00000614509.1	607	521.343	3	0.433782
ENST00000610332.1	395	113.782	0	0
ENST00000557682.6	2683	2766.4	62.6073	1.70602
ENST00000553829.1	732	810.569	35.1707	3.27088
ENST00000556895.5	802	492.374	396.643	60.7265
ENST00000554669.5	578	294.57	0	0
ENST00000554894.5	556	272.737	0	0
ENST00000557147.1	490	207.346	90.8071	33.014
ENST00000554133.5	1776	1161.86	246.271	15.9785
ENST00000555227.1	1078	540.854	28.3425	3.95032
ENST00000555520.1	977	555.043	61.1582	8.3062
ENST00000624819.1	1983	2034.72	330.77	12.2545
ENST00000555297.1	682	459.803	71.9152	11.7902
ENST00000554466.5	571	287.627	0	0
ENST00000543286.5	2012	1938.01	54.1885	2.10778
ENST00000554105.5	676	384.206	0	0
ENST00000556519.2	1321	1025.82	0	0
ENST00000553478.1	578	294.57	0	0
ENST00000556708.1	2284	2469.04	54.2897	1.65753
ENST00000554318.2	457	174.478	0	0
ENST00000557481.6	3480	3123.87	88	2.12356
ENST00000553818.1	561	277.683	0	0
ENST00000557777.5	319	40.6755	0	0
ENST00000556928.5	657	366.731	0	0
ENST00000555023.1	400	118.491	0	0
ENST00000557715.1	341	60.8912	0	0
ENST00000554261.1	376	95.3767	0	0
ENST00000556447.5	791	496.297	0	0
ENST00000555772.1	1332	1036.82	0	0
ENST00000553477.1	442	159.577	0	0
ENST00000554530.5	1256	960.822	0	0
ENST00000556030.1	458	175.478	0	0
ENST00000555281.1	396	114.713	0	0
ENST00000556763.1	915	620.016	0	0
ENST00000555364.5	661	370.266	0	0
ENST00000555255.1	561	277.683	0	0
ENST00000558874.1	3173	2877.82	0	0
ENST00000556357.1	554	270.737	0	0
ENST00000560391.1	648	358.968	145.953	30.6502
ENST00000618611.4	725	432.437	0	0
ENST00000618377.1	489	206.346	3722	1359.74
ENST00000621842.4	496	213.304	0	0
ENST00000615751.4	500	217.24	0	0
ENST00000614581.1	513	230.151	71.1597	23.3075
ENST00000616940.1	698	405.601	0	0
ENST00000612877.1	502	219.196	0	0
ENST00000602330.1	475	192.406	4	1.56717
ENST00000554649.1	715	422.56	0	0
ENST00000554787.1	573	289.57	0	0
ENST00000614853.1	1774	1220.53	2	0.123525
ENST00000611265.4	956	660.955	0	0
ENST00000555332.5	3568	2778.38	114.275	3.10052
ENST00000508732.6	1384	1012.33	2.81979	0.209976
ENST00000556899.1	614	294.313	0.180205	0.0461564
ENST00000616660.1	539	255.789	0	0
ENST00000623551.1	3497	2802.13	5	0.13451
ENST00000554837.5	862	605.584	8.15109	1.01465
ENST00000556053.1	2682	2479.8	591.578	17.9833
ENST00000554412.2	1057	702.12	39	4.18723
ENST00000615194.1	489	206.346	8.17948	2.98816
ENST00000616588.4	456	173.512	15.6174	6.78505
ENST00000614344.4	498	215.261	57.7593	20.2269
ENST00000612595.1	512	229.151	45.304	14.9035
ENST00000611285.1	524	240.987	7	2.18967
ENST00000619812.1	751	542.436	21	2.9184
ENST00000561051.1	561	277.683	586	159.082
ENST00000558860.1	571	328.043	160	36.7675
ENST00000616608.1	2797	2086.43	21	0.758733
ENST00000616912.4	518	235.082	15	4.81002
ENST00000620029.4	1223	1073.97	121.487	8.5273
ENST00000560800.5	549	265.737	0	0
ENST00000559505.1	1005	757.213	4	0.398213
ENST00000618776.1	567	283.627	4	1.06313
ENST00000616032.4	426	143.758	0	0
ENST00000561402.5	589	293.272	21.8794	5.62393
ENST00000560395.5	441	158.624	5.33316	2.53448
ENST00000502125.6	1930	1961.59	120.18	4.61846
ENST00000561344.5	966	876.022	24.3501	2.09536
ENST00000558929.5	574	454.591	11.8323	1.9621
ENST00000557863.5	515	374.515	72.118	14.5161
ENST00000560170.1	547	393.98	48.5258	9.2848
ENST00000558935.1	482	199.386	0	0
ENST00000560010.1	468	185.406	3.69126	1.50081
ENST00000624746.1	3424	2871.18	65.0043	1.7067
ENST00000611343.1	981	556.582	5	0.677197
ENST00000560176.1	358	77.6894	0	0
ENST00000558449.1	639	420.138	3	0.538274
ENST00000612923.1	249	84.751	2	1.77893
ENST00000558885.1	447	164.529	94.2643	43.1896
ENST00000624299.1	4198	4594.31	45.6863	0.749618
ENST00000623393.1	3089	2913.79	188.904	4.88717
ENST00000617440.1	1133	1199.82	50	3.14143
ENST00000558382.2	570	286.627	1	0.263
ENST00000558499.2	4856	4577.54	39.1145	0.64414
ENST00000558246.1	562	278.683	0	0
ENST00000560242.5	389	107.981	0	0
ENST00000559611.5	377	96.3381	3.44888	2.69869
ENST00000561097.1	331	51.2436	0	0
ENST00000559214.1	552	268.737	0	0
ENST00000560586.1	542	258.789	0	0
ENST00000560888.5	392	110.849	0	0
ENST00000558722.1	465	182.424	0	0
ENST00000559394.1	454	171.512	0	0
ENST00000560314.1	565	281.627	67.407	18.0428
ENST00000559321.1	448	165.529	8	3.64326
ENST00000558621.2	1726	1348.12	2	0.111834
ENST00000625039.1	7739	7010.88	206.776	2.22332
ENST00000617221.1	490	207.346	0	0
ENST00000559363.2	1401	1105.82	0	0
ENST00000615399.1	932	637.016	0	0
ENST00000621777.1	503	220.196	0	0
ENST00000618064.1	519	236.082	0	0
ENST00000619015.1	505	222.196	0	0
ENST00000614972.4	1181	1049.55	2.07705	0.149183
ENST00000503768.6	2036	2026.11	30.8209	1.14672
ENST00000503874.3	1460	1407.05	88.2875	4.73003
ENST00000558179.1	359	78.6894	0	0
ENST00000562480.1	2098	1802.82	0	0
ENST00000561121.1	1963	1804.42	31.7954	1.32831
ENST00000554798.2	1224	928.822	0	0
ENST00000560360.1	364	83.6405	2	1.80255
ENST00000561215.1	452	169.512	58	25.7929
ENST00000560195.1	560	276.683	0	0
ENST00000559643.1	410	128.102	0	0
ENST00000557499.1	385	104.066	0	0
ENST00000622210.1	551	267.737	0	0
ENST00000614728.1	289	23.416	0	0
ENST00000560221.1	334	54.0839	2	2.78764
ENST00000618697.1	459	176.478	5	2.13577
ENST00000558736.1	263	44.0433	0	0
ENST00000559468.1	588	304.511	0	0
ENST00000611654.1	2516	2326.82	1827.45	59.205
ENST00000566974.1	2562	2724.81	17	0.470313
ENST00000564527.1	2677	2444.06	110.836	3.41856
ENST00000563495.1	3910	4069.55	379.519	7.03009
ENST00000561362.1	323	44.0227	0	0
ENST00000559569.1	198	83.5309	118	106.49
ENST00000621331.1	621	487.02	3	0.464353
ENST00000560103.1	395	113.782	0	0
ENST00000623238.1	564	280.655	0	0
ENST00000559714.5	542	298.761	178.482	45.0345
ENST00000560059.5	665	373.977	441.939	89.0823
ENST00000558188.1	582	392.335	227.705	43.7512
ENST00000622345.1	590	306.511	14.8258	3.64624
ENST00000528696.3	572	556.451	12	1.62565
ENST00000559400.1	2393	2791.45	216.128	5.83654
ENST00000560128.1	1781	1903.89	41.5747	1.64612
ENST00000558307.1	1252	956.822	0	0
ENST00000560282.1	2072	2039.16	24.0471	0.888966
ENST00000560718.1	432	149.7	0	0
ENST00000560643.1	372	91.4899	0	0
ENST00000602585.2	2389	2493.55	2215.56	66.979
ENST00000559349.1	632	346.13	0	0
ENST00000557839.1	429	146.73	0	0
ENST00000559755.1	643	355.442	0	0
ENST00000557962.1	588	304.511	0	0
ENST00000561231.5	516	233.128	51.6029	16.686
ENST00000559331.1	593	309.511	0	0
ENST00000558254.5	755	657.051	709.442	81.394
ENST00000558427.1	548	264.737	98.091	27.9311
ENST00000431060.4	5068	6179.31	92.9749	1.13423
ENST00000558475.5	622	337.314	0	0
ENST00000558641.2	1007	711.822	0	0
ENST00000559673.1	630	344.572	0	0
ENST00000558568.1	564	318.256	3	0.710589
ENST00000615211.1	635	348.686	0	0
ENST00000560351.2	3688	4456.88	144.504	2.44413
ENST00000560068.1	3213	3322.5	117.563	2.66734
ENST00000560461.1	688	466.321	12.743	2.05998
ENST00000558979.1	491	208.346	5	1.80909
ENST00000559857.1	720	607.855	71.1626	8.82522
ENST00000560938.1	556	272.737	0	0
ENST00000557903.5	389	107.981	0	0
ENST00000558515.1	645	357.094	0	0
ENST00000558838.1	2590	2933.02	158.781	4.08092
ENST00000623561.1	1993	1846.01	168.645	6.88673
ENST00000558696.1	639	361.354	296.656	61.8863
ENST00000611487.1	516	233.128	0	0
ENST00000610780.3	2143	1847.82	0	0
ENST00000632451.1	313	36.0248	1	2.09253
ENST00000618724.1	489	346.748	1	0.2174
ENST00000558592.1	503	220.196	111.947	38.3245
ENST00000560292.2	625	330.68	620.1	141.36
ENST00000507796.3	1187	891.822	0	0
ENST00000559252.1	590	296.785	0	0
ENST00000559045.1	423	140.772	30.2663	16.2075
ENST00000561145.1	712	573.527	22.781	2.99429
ENST00000568710.1	773	711.23	377.998	40.064
ENST00000527434.1	1054	883.453	173.24	14.7822
ENST00000624755.1	279	23.5103	33.5559	107.593
ENST00000601483.1	472	189.406	127.806	50.8667
ENST00000445733.1	801	592.006	144.597	18.4123
ENST00000595428.1	547	467.854	19	3.06138
ENST00000621088.1	301	28.2142	2	5.34364
ENST00000622160.1	2253	3114.49	39	0.943954
ENST00000565879.1	476	193.406	0	0
ENST00000409439.6	916	1057.77	16.2631	1.15901
ENST00000635107.1	1289	1810.39	525.737	21.8913
ENST00000455294.1	389	107.981	31	21.6416
ENST00000573609.2	1417	1943.6	181.509	7.03988
ENST00000567091.1	730	437.269	0	0
ENST00000571933.1	1220	924.822	0	0
ENST00000624747.1	417	134.882	0	0
ENST00000575305.1	3413	4821.8	784.041	12.2576
ENST00000566927.1	407	125.203	0	0
ENST00000623057.1	1418	1122.82	0	0
ENST00000567096.1	446	163.529	0	0
ENST00000623562.1	325	45.7825	0	0
ENST00000619963.1	541	257.789	0	0
